scenario,trial,month,monthly_pl_kc
cilovy,413,6,-600.58
cilovy,413,7,-79.3
cilovy,413,8,81.73
cilovy,413,9,-143.13
cilovy,413,10,-293.38
cilovy,413,11,-134.99
cilovy,413,12,672.61
cilovy,414,1,-570.99
cilovy,414,2,-505.58
cilovy,414,3,-76.05
cilovy,414,4,-594.75
cilovy,414,5,-178.96
cilovy,414,6,222.47
cilovy,414,7,10.79
cilovy,414,8,57.15
cilovy,414,9,-431.12
cilovy,414,10,-20.9
cilovy,414,11,80.8
cilovy,414,12,240.16
cilovy,415,1,-653.16
cilovy,415,2,-421.19
cilovy,415,3,-157.09
cilovy,415,4,-381.64
cilovy,415,5,77.49
cilovy,415,6,112.99
cilovy,415,7,971.99
cilovy,415,8,-152.35
cilovy,415,9,721.36
cilovy,415,10,57.4
cilovy,415,11,-534.35
cilovy,415,12,-29.36
cilovy,416,1,-691.08
cilovy,416,2,-66.1
cilovy,416,3,64.46
cilovy,416,4,-416.47
cilovy,416,5,-42.96
cilovy,416,6,-256.43
cilovy,416,7,-366.45
cilovy,416,8,0.19
cilovy,416,9,318.4
cilovy,416,10,18.74
cilovy,416,11,344.22
cilovy,416,12,560.96
cilovy,417,1,-357.78
cilovy,417,2,-332.95
cilovy,417,3,-57.06
cilovy,417,4,-606.78
cilovy,417,5,-122.19
cilovy,417,6,399.67
cilovy,417,7,184.45
cilovy,417,8,-344.7
cilovy,417,9,248.49
cilovy,417,10,471.06
cilovy,417,11,221.0
cilovy,417,12,879.97
cilovy,418,1,-675.67
cilovy,418,2,-444.74
cilovy,418,3,78.37
cilovy,418,4,-277.84
cilovy,418,5,-414.76
cilovy,418,6,209.85
cilovy,418,7,-410.44
cilovy,418,8,-162.22
cilovy,418,9,172.0
cilovy,418,10,95.59
cilovy,418,11,182.48
cilovy,418,12,180.01
cilovy,419,1,-635.7
cilovy,419,2,-369.52
cilovy,419,3,-224.65
cilovy,419,4,-207.26
cilovy,419,5,-309.29
cilovy,419,6,444.87
cilovy,419,7,-235.49
cilovy,419,8,149.71
cilovy,419,9,586.32
cilovy,419,10,44.79
cilovy,419,11,254.41
cilovy,419,12,152.69
cilovy,420,1,-777.99
cilovy,420,2,-641.01
cilovy,420,3,122.34
cilovy,420,4,-187.08
cilovy,420,5,-229.95
cilovy,420,6,-436.69
cilovy,420,7,-354.9
cilovy,420,8,48.02
cilovy,420,9,316.89
cilovy,420,10,-152.86
cilovy,420,11,-499.85
cilovy,420,12,-372.28
cilovy,421,1,-617.12
cilovy,421,2,-643.04
cilovy,421,3,-276.62
cilovy,421,4,-474.52
cilovy,421,5,-4.58
cilovy,421,6,92.03
cilovy,421,7,822.68
cilovy,421,8,-465.17
cilovy,421,9,244.16
cilovy,421,10,-175.32
cilovy,421,11,-505.61
cilovy,421,12,-164.98
cilovy,422,1,-867.75
cilovy,422,2,-210.2
cilovy,422,3,-189.86
cilovy,422,4,-159.59
cilovy,422,5,144.84
cilovy,422,6,253.98
cilovy,422,7,-640.94
cilovy,422,8,-322.13
cilovy,422,9,349.1
cilovy,422,10,186.95
cilovy,422,11,477.54
cilovy,422,12,323.57
cilovy,423,1,-534.03
cilovy,423,2,-426.45
cilovy,423,3,-280.26
cilovy,423,4,-704.68
cilovy,423,5,-284.92
cilovy,423,6,-68.27
cilovy,423,7,-306.69
cilovy,423,8,-357.07
cilovy,423,9,-161.65
cilovy,423,10,-378.14
cilovy,423,11,-95.45
cilovy,423,12,738.34
cilovy,424,1,-563.39
cilovy,424,2,-800.0
cilovy,424,3,158.24
cilovy,424,4,447.87
cilovy,424,5,-358.53
cilovy,424,6,-214.56
cilovy,424,7,-29.87
cilovy,424,8,-289.83
cilovy,424,9,14.9
cilovy,424,10,287.34
cilovy,424,11,-441.74
cilovy,424,12,232.15
cilovy,425,1,-607.55
cilovy,425,2,-394.59
cilovy,425,3,300.93
cilovy,425,4,-520.15
cilovy,425,5,-587.81
cilovy,425,6,384.86
cilovy,425,7,-73.71
cilovy,425,8,-125.45
cilovy,425,9,644.89
cilovy,425,10,-165.76
cilovy,425,11,364.38
cilovy,425,12,105.81
cilovy,426,1,-713.41
cilovy,426,2,-582.92
cilovy,426,3,-142.72
cilovy,426,4,-214.63
cilovy,426,5,-511.3
cilovy,426,6,54.47
cilovy,426,7,-168.97
cilovy,426,8,468.16
cilovy,426,9,1517.26
cilovy,426,10,575.86
cilovy,426,11,129.07
cilovy,426,12,823.44
cilovy,427,1,-746.68
cilovy,427,2,-452.67
cilovy,427,3,216.63
cilovy,427,4,-19.62
cilovy,427,5,39.51
cilovy,427,6,-287.36
cilovy,427,7,154.43
cilovy,427,8,-437.15
cilovy,427,9,404.13
cilovy,427,10,315.19
cilovy,427,11,220.29
cilovy,427,12,595.46
cilovy,428,1,-711.39
cilovy,428,2,-317.43
cilovy,428,3,123.32
cilovy,428,4,145.99
cilovy,428,5,-326.39
cilovy,428,6,-65.39
cilovy,428,7,145.19
cilovy,428,8,-129.12
cilovy,428,9,-143.62
cilovy,428,10,-400.58
cilovy,428,11,21.63
cilovy,428,12,-342.88
cilovy,429,1,-721.05
cilovy,429,2,-640.91
cilovy,429,3,137.56
cilovy,429,4,19.71
cilovy,429,5,-177.28
cilovy,429,6,8.87
cilovy,429,7,278.29
cilovy,429,8,-645.11
cilovy,429,9,-7.84
cilovy,429,10,593.8
cilovy,429,11,-109.19
cilovy,429,12,-282.26
cilovy,430,1,-622.7
cilovy,430,2,-667.46
cilovy,430,3,8.29
cilovy,430,4,-508.77
cilovy,430,5,-363.9
cilovy,430,6,-79.74
cilovy,430,7,-134.66
cilovy,430,8,-367.65
cilovy,430,9,24.0
cilovy,430,10,-197.15
cilovy,430,11,148.76
cilovy,430,12,1167.32
cilovy,431,1,-646.53
cilovy,431,2,-232.31
cilovy,431,3,-156.63
cilovy,431,4,-359.85
cilovy,431,5,-354.36
cilovy,431,6,298.17
cilovy,431,7,235.8
cilovy,431,8,621.75
cilovy,431,9,109.67
cilovy,431,10,281.27
cilovy,431,11,-349.81
cilovy,431,12,217.85
cilovy,432,1,-778.61
cilovy,432,2,-463.88
cilovy,432,3,-203.96
cilovy,432,4,-264.58
cilovy,432,5,561.14
cilovy,432,6,169.6
cilovy,432,7,-83.25
cilovy,432,8,-324.26
cilovy,432,9,279.43
cilovy,432,10,27.56
cilovy,432,11,239.01
cilovy,432,12,130.98
cilovy,433,1,-755.53
cilovy,433,2,-455.62
cilovy,433,3,192.91
cilovy,433,4,-204.64
cilovy,433,5,-202.13
cilovy,433,6,-124.41
cilovy,433,7,110.8
cilovy,433,8,-430.04
cilovy,433,9,79.18
cilovy,433,10,-557.73
cilovy,433,11,-409.86
cilovy,433,12,515.39
cilovy,434,1,-557.16
cilovy,434,2,-482.86
cilovy,434,3,-311.39
cilovy,434,4,-528.88
cilovy,434,5,-388.8
cilovy,434,6,-136.98
cilovy,434,7,-17.81
cilovy,434,8,-340.45
cilovy,434,9,-59.16
cilovy,434,10,-219.85
cilovy,434,11,97.08
cilovy,434,12,6.69
cilovy,435,1,-718.25
cilovy,435,2,-537.05
cilovy,435,3,-414.91
cilovy,435,4,250.34
cilovy,435,5,-462.78
cilovy,435,6,-214.98
cilovy,435,7,177.88
cilovy,435,8,223.16
cilovy,435,9,-403.75
cilovy,435,10,311.72
cilovy,435,11,169.95
cilovy,435,12,-81.74
cilovy,436,1,-763.07
cilovy,436,2,-490.25
cilovy,436,3,-294.54
cilovy,436,4,132.12
cilovy,436,5,327.4
cilovy,436,6,25.33
cilovy,436,7,367.92
cilovy,436,8,43.44
cilovy,436,9,330.55
cilovy,436,10,-469.18
cilovy,436,11,-7.91
cilovy,436,12,-316.7
cilovy,437,1,-566.08
cilovy,437,2,-715.22
cilovy,437,3,172.46
cilovy,437,4,-147.81
cilovy,437,5,560.54
cilovy,437,6,345.66
cilovy,437,7,120.08
cilovy,437,8,401.25
cilovy,437,9,356.65
cilovy,437,10,-168.91
cilovy,437,11,-87.43
cilovy,437,12,-86.41
cilovy,438,1,-629.42
cilovy,438,2,-359.15
cilovy,438,3,20.12
cilovy,438,4,-279.88
cilovy,438,5,408.0
cilovy,438,6,491.31
cilovy,438,7,-178.1
cilovy,438,8,-363.33
cilovy,438,9,-375.35
cilovy,438,10,-111.5
cilovy,438,11,204.27
cilovy,438,12,625.55
cilovy,439,1,-420.09
cilovy,439,2,-426.31
cilovy,439,3,-290.31
cilovy,439,4,-639.72
cilovy,439,5,-73.94
cilovy,439,6,832.26
cilovy,439,7,-181.88
cilovy,439,8,366.49
cilovy,439,9,364.96
cilovy,439,10,-112.89
cilovy,439,11,-98.67
cilovy,439,12,382.17
cilovy,440,1,-180.77
cilovy,440,2,-57.39
cilovy,440,3,-249.79
cilovy,440,4,-387.12
cilovy,440,5,-171.75
cilovy,440,6,-225.39
cilovy,440,7,-536.78
cilovy,440,8,-79.45
cilovy,440,9,298.04
cilovy,440,10,-6.01
cilovy,440,11,-115.19
cilovy,440,12,304.6
cilovy,441,1,-630.18
cilovy,441,2,-150.08
cilovy,441,3,-136.89
cilovy,441,4,-391.73
cilovy,441,5,44.71
cilovy,441,6,-100.8
cilovy,441,7,-337.83
cilovy,441,8,-314.6
cilovy,441,9,107.38
cilovy,441,10,143.31
cilovy,441,11,183.27
cilovy,441,12,900.7
cilovy,442,1,-410.04
cilovy,442,2,-641.76
cilovy,442,3,204.32
cilovy,442,4,-315.0
cilovy,442,5,41.36
cilovy,442,6,97.58
cilovy,442,7,19.34
cilovy,442,8,-233.96
cilovy,442,9,9.57
cilovy,442,10,250.62
cilovy,442,11,-289.51
cilovy,442,12,342.41
cilovy,443,1,-655.36
cilovy,443,2,-588.02
cilovy,443,3,-338.19
cilovy,443,4,-270.19
cilovy,443,5,-41.61
cilovy,443,6,-305.53
cilovy,443,7,298.44
cilovy,443,8,-324.58
cilovy,443,9,-109.22
cilovy,443,10,34.83
cilovy,443,11,-303.75
cilovy,443,12,71.68
cilovy,444,1,-643.01
cilovy,444,2,-341.15
cilovy,444,3,-634.98
cilovy,444,4,50.59
cilovy,444,5,209.26
cilovy,444,6,-243.57
cilovy,444,7,47.23
cilovy,444,8,-338.6
cilovy,444,9,315.32
cilovy,444,10,595.01
cilovy,444,11,76.0
cilovy,444,12,394.16
cilovy,445,1,-594.5
cilovy,445,2,-440.47
cilovy,445,3,-364.2
cilovy,445,4,58.17
cilovy,445,5,-210.97
cilovy,445,6,-115.28
cilovy,445,7,-326.43
cilovy,445,8,-105.38
cilovy,445,9,284.44
cilovy,445,10,-36.26
cilovy,445,11,494.09
cilovy,445,12,291.47
cilovy,446,1,-518.05
cilovy,446,2,-471.0
cilovy,446,3,-241.3
cilovy,446,4,-215.33
cilovy,446,5,-325.91
cilovy,446,6,670.21
cilovy,446,7,-118.6
cilovy,446,8,193.88
cilovy,446,9,-348.98
cilovy,446,10,-296.15
cilovy,446,11,-79.04
cilovy,446,12,633.3
cilovy,447,1,-356.7
cilovy,447,2,-305.25
cilovy,447,3,-366.6
cilovy,447,4,266.58
cilovy,447,5,100.85
cilovy,447,6,-36.23
cilovy,447,7,-152.94
cilovy,447,8,-463.82
cilovy,447,9,299.87
cilovy,447,10,1071.21
cilovy,447,11,-123.16
cilovy,447,12,-121.6
cilovy,448,1,-455.32
cilovy,448,2,-523.57
cilovy,448,3,-323.97
cilovy,448,4,620.6
cilovy,448,5,-292.07
cilovy,448,6,-42.13
cilovy,448,7,-1.01
cilovy,448,8,418.43
cilovy,448,9,125.77
cilovy,448,10,-527.87
cilovy,448,11,489.53
cilovy,448,12,521.61
cilovy,449,1,-643.03
cilovy,449,2,-273.45
cilovy,449,3,-220.11
cilovy,449,4,-285.35
cilovy,449,5,-85.64
cilovy,449,6,540.35
cilovy,449,7,231.65
cilovy,449,8,100.38
cilovy,449,9,-179.33
cilovy,449,10,-211.41
cilovy,449,11,267.13
cilovy,449,12,-30.26
cilovy,450,1,-738.06
cilovy,450,2,-488.75
cilovy,450,3,-228.41
cilovy,450,4,-13.27
cilovy,450,5,-494.05
cilovy,450,6,-64.21
cilovy,450,7,-371.56
cilovy,450,8,-90.18
cilovy,450,9,-38.01
cilovy,450,10,46.54
cilovy,450,11,317.44
cilovy,450,12,938.11
cilovy,451,1,-386.64
cilovy,451,2,-575.91
cilovy,451,3,357.88
cilovy,451,4,459.67
cilovy,451,5,-490.47
cilovy,451,6,-77.11
cilovy,451,7,-265.86
cilovy,451,8,-83.5
cilovy,451,9,-113.23
cilovy,451,10,-224.1
cilovy,451,11,449.61
cilovy,451,12,133.05
cilovy,452,1,-643.21
cilovy,452,2,-268.05
cilovy,452,3,-204.49
cilovy,452,4,-315.63
cilovy,452,5,-140.23
cilovy,452,6,-150.56
cilovy,452,7,77.38
cilovy,452,8,223.06
cilovy,452,9,52.26
cilovy,452,10,-76.77
cilovy,452,11,-133.26
cilovy,452,12,436.55
cilovy,453,1,-480.41
cilovy,453,2,-730.21
cilovy,453,3,-468.82
cilovy,453,4,168.48
cilovy,453,5,-130.3
cilovy,453,6,465.7
cilovy,453,7,208.94
cilovy,453,8,146.62
cilovy,453,9,-337.98
cilovy,453,10,-84.05
cilovy,453,11,568.06
cilovy,453,12,899.87
cilovy,454,1,-228.36
cilovy,454,2,-439.51
cilovy,454,3,-180.67
cilovy,454,4,-359.22
cilovy,454,5,530.77
cilovy,454,6,-391.39
cilovy,454,7,118.68
cilovy,454,8,571.68
cilovy,454,9,68.99
cilovy,454,10,289.56
cilovy,454,11,-17.13
cilovy,454,12,942.94
cilovy,455,1,-518.41
cilovy,455,2,-417.78
cilovy,455,3,-224.74
cilovy,455,4,-340.47
cilovy,455,5,50.17
cilovy,455,6,200.59
cilovy,455,7,32.19
cilovy,455,8,427.88
cilovy,455,9,-170.58
cilovy,455,10,632.63
cilovy,455,11,220.38
cilovy,455,12,1093.3
cilovy,456,1,-308.89
cilovy,456,2,-34.89
cilovy,456,3,113.91
cilovy,456,4,210.12
cilovy,456,5,-135.86
cilovy,456,6,-291.93
cilovy,456,7,-215.2
cilovy,456,8,143.21
cilovy,456,9,-158.77
cilovy,456,10,140.15
cilovy,456,11,476.8
cilovy,456,12,550.64
cilovy,457,1,-707.65
cilovy,457,2,-383.09
cilovy,457,3,214.37
cilovy,457,4,-349.44
cilovy,457,5,-147.26
cilovy,457,6,115.05
cilovy,457,7,-105.95
cilovy,457,8,-275.81
cilovy,457,9,686.31
cilovy,457,10,133.27
cilovy,457,11,132.5
cilovy,457,12,631.35
cilovy,458,1,-166.59
cilovy,458,2,-800.0
cilovy,458,3,-378.0
cilovy,458,4,143.79
cilovy,458,5,-345.34
cilovy,458,6,-465.96
cilovy,458,7,-347.75
cilovy,458,8,-265.15
cilovy,458,9,-276.17
cilovy,458,10,536.22
cilovy,458,11,42.08
cilovy,458,12,330.16
cilovy,459,1,-623.14
cilovy,459,2,-100.92
cilovy,459,3,-292.21
cilovy,459,4,-0.91
cilovy,459,5,360.62
cilovy,459,6,-185.19
cilovy,459,7,-237.54
cilovy,459,8,-262.54
cilovy,459,9,-474.82
cilovy,459,10,-247.85
cilovy,459,11,6.93
cilovy,459,12,205.94
cilovy,460,1,-214.16
cilovy,460,2,-738.48
cilovy,460,3,-109.89
cilovy,460,4,-315.91
cilovy,460,5,-453.86
cilovy,460,6,-529.17
cilovy,460,7,8.91
cilovy,460,8,-217.28
cilovy,460,9,-727.6
cilovy,460,10,284.68
cilovy,460,11,-206.53
cilovy,460,12,455.79
cilovy,461,1,-680.51
cilovy,461,2,-195.23
cilovy,461,3,59.25
cilovy,461,4,-377.26
cilovy,461,5,174.86
cilovy,461,6,571.57
cilovy,461,7,94.02
cilovy,461,8,193.03
cilovy,461,9,0.36
cilovy,461,10,-190.99
cilovy,461,11,-376.64
cilovy,461,12,791.7
cilovy,462,1,-548.11
cilovy,462,2,-485.59
cilovy,462,3,101.68
cilovy,462,4,175.47
cilovy,462,5,-318.97
cilovy,462,6,623.75
cilovy,462,7,-708.46
cilovy,462,8,58.48
cilovy,462,9,1281.79
cilovy,462,10,231.63
cilovy,462,11,-366.24
cilovy,462,12,287.54
cilovy,463,1,-688.17
cilovy,463,2,-532.77
cilovy,463,3,-378.38
cilovy,463,4,178.66
cilovy,463,5,227.35
cilovy,463,6,278.17
cilovy,463,7,411.59
cilovy,463,8,-608.08
cilovy,463,9,264.55
cilovy,463,10,136.6
cilovy,463,11,263.76
cilovy,463,12,47.72
cilovy,464,1,-188.46
cilovy,464,2,-316.61
cilovy,464,3,355.15
cilovy,464,4,96.56
cilovy,464,5,-136.99
cilovy,464,6,-336.76
cilovy,464,7,-198.72
cilovy,464,8,-369.8
cilovy,464,9,902.38
cilovy,464,10,408.05
cilovy,464,11,-201.36
cilovy,464,12,758.81
cilovy,465,1,-326.53
cilovy,465,2,-411.93
cilovy,465,3,-620.27
cilovy,465,4,-177.51
cilovy,465,5,116.2
cilovy,465,6,-52.39
cilovy,465,7,-322.9
cilovy,465,8,71.77
cilovy,465,9,352.11
cilovy,465,10,-373.15
cilovy,465,11,81.4
cilovy,465,12,1018.87
cilovy,466,1,-405.76
cilovy,466,2,-743.95
cilovy,466,3,-537.39
cilovy,466,4,-396.18
cilovy,466,5,149.91
cilovy,466,6,-119.43
cilovy,466,7,158.05
cilovy,466,8,194.51
cilovy,466,9,-197.89
cilovy,466,10,48.04
cilovy,466,11,185.21
cilovy,466,12,426.7
cilovy,467,1,-634.13
cilovy,467,2,-800.0
cilovy,467,3,60.48
cilovy,467,4,-340.89
cilovy,467,5,-142.05
cilovy,467,6,106.68
cilovy,467,7,-100.96
cilovy,467,8,-189.06
cilovy,467,9,337.3
cilovy,467,10,823.46
cilovy,467,11,40.03
cilovy,467,12,-94.86
cilovy,468,1,-570.84
cilovy,468,2,-135.43
cilovy,468,3,197.89
cilovy,468,4,-738.38
cilovy,468,5,-402.06
cilovy,468,6,247.9
cilovy,468,7,256.78
cilovy,468,8,-600.08
cilovy,468,9,273.95
cilovy,468,10,244.49
cilovy,468,11,1067.04
cilovy,468,12,853.76
cilovy,469,1,-688.27
cilovy,469,2,-491.0
cilovy,469,3,466.18
cilovy,469,4,-398.24
cilovy,469,5,-397.1
cilovy,469,6,-499.14
cilovy,469,7,-224.35
cilovy,469,8,-180.7
cilovy,469,9,206.9
cilovy,469,10,823.28
cilovy,469,11,-335.08
cilovy,469,12,1118.29
cilovy,470,1,-667.06
cilovy,470,2,-543.9
cilovy,470,3,-510.65
cilovy,470,4,-66.68
cilovy,470,5,-530.88
cilovy,470,6,120.42
cilovy,470,7,12.6
cilovy,470,8,72.39
cilovy,470,9,-238.79
cilovy,470,10,-372.06
cilovy,470,11,-88.54
cilovy,470,12,-187.72
cilovy,471,1,-783.71
cilovy,471,2,-512.07
cilovy,471,3,-152.26
cilovy,471,4,-829.03
cilovy,471,5,-227.23
cilovy,471,6,3.57
cilovy,471,7,217.01
cilovy,471,8,282.18
cilovy,471,9,-11.7
cilovy,471,10,235.39
cilovy,471,11,49.32
cilovy,471,12,170.64
cilovy,472,1,-800.0
cilovy,472,2,-246.34
cilovy,472,3,1.86
cilovy,472,4,342.71
cilovy,472,5,-96.19
cilovy,472,6,463.07
cilovy,472,7,-162.92
cilovy,472,8,288.54
cilovy,472,9,-86.68
cilovy,472,10,383.69
cilovy,472,11,-156.33
cilovy,472,12,261.83
cilovy,473,1,-588.69
cilovy,473,2,-622.84
cilovy,473,3,-488.93
cilovy,473,4,-93.25
cilovy,473,5,-187.94
cilovy,473,6,163.87
cilovy,473,7,-618.13
cilovy,473,8,399.7
cilovy,473,9,256.85
cilovy,473,10,141.81
cilovy,473,11,-257.25
cilovy,473,12,838.12
cilovy,474,1,-368.52
cilovy,474,2,-209.03
cilovy,474,3,-103.5
cilovy,474,4,-339.9
cilovy,474,5,235.89
cilovy,474,6,-144.71
cilovy,474,7,-10.88
cilovy,474,8,15.45
cilovy,474,9,180.94
cilovy,474,10,169.67
cilovy,474,11,-281.03
cilovy,474,12,34.3
cilovy,475,1,-631.88
cilovy,475,2,-309.81
cilovy,475,3,-440.44
cilovy,475,4,364.75
cilovy,475,5,-136.34
cilovy,475,6,595.72
cilovy,475,7,-365.63
cilovy,475,8,-123.01
cilovy,475,9,-35.27
cilovy,475,10,458.27
cilovy,475,11,134.15
cilovy,475,12,-30.43
cilovy,476,1,-703.74
cilovy,476,2,-571.54
cilovy,476,3,-126.43
cilovy,476,4,-427.77
cilovy,476,5,-462.84
cilovy,476,6,-237.92
cilovy,476,7,-570.9
cilovy,476,8,-84.68
cilovy,476,9,-291.96
cilovy,476,10,608.08
cilovy,476,11,277.36
cilovy,476,12,875.42
cilovy,477,1,-445.47
cilovy,477,2,-313.65
cilovy,477,3,-391.61
cilovy,477,4,48.56
cilovy,477,5,103.87
cilovy,477,6,189.3
cilovy,477,7,548.17
cilovy,477,8,-114.05
cilovy,477,9,-131.43
cilovy,477,10,244.64
cilovy,477,11,-73.81
cilovy,477,12,-0.14
cilovy,478,1,-531.29
cilovy,478,2,-758.27
cilovy,478,3,352.03
cilovy,478,4,-350.37
cilovy,478,5,-398.39
cilovy,478,6,-390.31
cilovy,478,7,-5.19
cilovy,478,8,513.59
cilovy,478,9,-269.68
cilovy,478,10,-191.39
cilovy,478,11,82.96
cilovy,478,12,391.81
cilovy,479,1,-634.71
cilovy,479,2,-403.22
cilovy,479,3,-482.48
cilovy,479,4,-478.53
cilovy,479,5,-537.85
cilovy,479,6,142.64
cilovy,479,7,-238.94
cilovy,479,8,103.63
cilovy,479,9,142.1
cilovy,479,10,349.79
cilovy,479,11,69.38
cilovy,479,12,251.32
cilovy,480,1,-766.63
cilovy,480,2,-717.43
cilovy,480,3,-230.29
cilovy,480,4,-110.18
cilovy,480,5,-444.31
cilovy,480,6,-50.84
cilovy,480,7,-251.46
cilovy,480,8,251.99
cilovy,480,9,31.4
cilovy,480,10,222.8
cilovy,480,11,247.9
cilovy,480,12,196.81
cilovy,481,1,-791.28
cilovy,481,2,-458.26
cilovy,481,3,171.54
cilovy,481,4,294.22
cilovy,481,5,-161.72
cilovy,481,6,-293.64
cilovy,481,7,-403.55
cilovy,481,8,-33.69
cilovy,481,9,-12.45
cilovy,481,10,306.98
cilovy,481,11,-299.92
cilovy,481,12,552.12
cilovy,482,1,-776.57
cilovy,482,2,-696.32
cilovy,482,3,-311.99
cilovy,482,4,94.55
cilovy,482,5,-463.76
cilovy,482,6,887.03
cilovy,482,7,262.12
cilovy,482,8,98.42
cilovy,482,9,-2.59
cilovy,482,10,-3.93
cilovy,482,11,350.11
cilovy,482,12,296.62
cilovy,483,1,-567.76
cilovy,483,2,-626.2
cilovy,483,3,65.36
cilovy,483,4,-327.08
cilovy,483,5,-247.47
cilovy,483,6,-308.88
cilovy,483,7,194.48
cilovy,483,8,-304.48
cilovy,483,9,-153.21
cilovy,483,10,-65.58
cilovy,483,11,-505.27
cilovy,483,12,322.46
cilovy,484,1,-501.48
cilovy,484,2,199.16
cilovy,484,3,569.74
cilovy,484,4,-282.95
cilovy,484,5,-168.12
cilovy,484,6,129.53
cilovy,484,7,330.5
cilovy,484,8,-389.95
cilovy,484,9,-297.38
cilovy,484,10,115.67
cilovy,484,11,182.41
cilovy,484,12,97.98
cilovy,485,1,-618.67
cilovy,485,2,-569.02
cilovy,485,3,-412.32
cilovy,485,4,-249.44
cilovy,485,5,-92.3
cilovy,485,6,-523.44
cilovy,485,7,-101.35
cilovy,485,8,18.94
cilovy,485,9,623.04
cilovy,485,10,30.13
cilovy,485,11,-59.33
cilovy,485,12,-52.2
cilovy,486,1,-307.09
cilovy,486,2,-177.3
cilovy,486,3,240.36
cilovy,486,4,-231.7
cilovy,486,5,-295.39
cilovy,486,6,408.29
cilovy,486,7,218.1
cilovy,486,8,106.25
cilovy,486,9,686.2
cilovy,486,10,334.94
cilovy,486,11,-224.53
cilovy,486,12,350.26
cilovy,487,1,-661.22
cilovy,487,2,-457.64
cilovy,487,3,-100.2
cilovy,487,4,-276.34
cilovy,487,5,-114.98
cilovy,487,6,180.34
cilovy,487,7,-251.89
cilovy,487,8,66.59
cilovy,487,9,428.46
cilovy,487,10,480.13
cilovy,487,11,199.3
cilovy,487,12,-132.98
cilovy,488,1,-740.78
cilovy,488,2,-707.33
cilovy,488,3,-328.94
cilovy,488,4,-154.99
cilovy,488,5,-17.15
cilovy,488,6,-380.0
cilovy,488,7,-350.04
cilovy,488,8,-173.04
cilovy,488,9,248.58
cilovy,488,10,45.12
cilovy,488,11,103.8
cilovy,488,12,-18.91
cilovy,489,1,-639.77
cilovy,489,2,-559.97
cilovy,489,3,-47.38
cilovy,489,4,-400.82
cilovy,489,5,-168.52
cilovy,489,6,52.79
cilovy,489,7,129.9
cilovy,489,8,-527.86
cilovy,489,9,-218.65
cilovy,489,10,412.79
cilovy,489,11,65.48
cilovy,489,12,-256.59
cilovy,490,1,-515.37
cilovy,490,2,-599.14
cilovy,490,3,-134.94
cilovy,490,4,85.87
cilovy,490,5,94.4
cilovy,490,6,352.63
cilovy,490,7,-62.93
cilovy,490,8,148.32
cilovy,490,9,-107.49
cilovy,490,10,-447.98
cilovy,490,11,-214.38
cilovy,490,12,434.24
cilovy,491,1,-586.57
cilovy,491,2,-546.02
cilovy,491,3,-332.7
cilovy,491,4,-88.95
cilovy,491,5,-320.86
cilovy,491,6,-168.16
cilovy,491,7,-226.07
cilovy,491,8,52.82
cilovy,491,9,598.47
cilovy,491,10,-193.06
cilovy,491,11,-391.26
cilovy,491,12,223.43
cilovy,492,1,-715.63
cilovy,492,2,-625.2
cilovy,492,3,-53.19
cilovy,492,4,125.64
cilovy,492,5,-231.56
cilovy,492,6,-119.18
cilovy,492,7,-636.11
cilovy,492,8,-632.23
cilovy,492,9,-31.41
cilovy,492,10,-6.53
cilovy,492,11,644.35
cilovy,492,12,339.82
cilovy,493,1,-537.54
cilovy,493,2,-455.03
cilovy,493,3,-398.53
cilovy,493,4,-626.01
cilovy,493,5,-462.52
cilovy,493,6,280.5
cilovy,493,7,-360.92
cilovy,493,8,547.7
cilovy,493,9,706.22
cilovy,493,10,108.78
cilovy,493,11,-255.49
cilovy,493,12,118.47
cilovy,494,1,-532.78
cilovy,494,2,-431.2
cilovy,494,3,-664.6
cilovy,494,4,-175.22
cilovy,494,5,280.74
cilovy,494,6,206.07
cilovy,494,7,-58.29
cilovy,494,8,21.19
cilovy,494,9,1011.38
cilovy,494,10,-363.99
cilovy,494,11,-48.82
cilovy,494,12,937.15
cilovy,495,1,-725.19
cilovy,495,2,-633.4
cilovy,495,3,114.2
cilovy,495,4,-678.83
cilovy,495,5,93.2
cilovy,495,6,202.2
cilovy,495,7,-333.26
cilovy,495,8,28.33
cilovy,495,9,-245.76
cilovy,495,10,621.55
cilovy,495,11,-74.94
cilovy,495,12,222.34
cilovy,496,1,-657.14
cilovy,496,2,-291.16
cilovy,496,3,5.58
cilovy,496,4,-581.36
cilovy,496,5,321.5
cilovy,496,6,218.95
cilovy,496,7,605.89
cilovy,496,8,862.96
cilovy,496,9,-1.77
cilovy,496,10,1118.94
cilovy,496,11,-409.97
cilovy,496,12,469.38
cilovy,497,1,-587.65
cilovy,497,2,-581.28
cilovy,497,3,-296.72
cilovy,497,4,-123.44
cilovy,497,5,-180.01
cilovy,497,6,160.63
cilovy,497,7,-647.32
cilovy,497,8,52.0
cilovy,497,9,597.17
cilovy,497,10,-153.82
cilovy,497,11,-299.53
cilovy,497,12,37.19
cilovy,498,1,-542.98
cilovy,498,2,-673.46
cilovy,498,3,-323.72
cilovy,498,4,52.13
cilovy,498,5,-440.36
cilovy,498,6,-10.05
cilovy,498,7,-243.35
cilovy,498,8,159.77
cilovy,498,9,335.12
cilovy,498,10,186.23
cilovy,498,11,672.24
cilovy,498,12,307.47
